Title,Director,Cast,Genre,Year,new_Genre
Jalsa Rayudu,Tapi Chanakya,"Jaggayya, Jamuna, Gummadi, P. Kannamba",Drama,1960,Drama
Kadeddulu Ekaram Nela,Chandrasekhara Rao Jampana,"N. T. Rama Rao, Sowcar Janaki",Drama,1960,Drama
Kanakadurga Pooja Mahima,B. Vittalacharya,"Kanta Rao, Krishna Kumari",Devotional,1960,Devotional
Kula Daivam,Kabir Das,"Gummadi, Anjali Devi, Chalam, Girija",Family Drama,1960,Family Drama
Kumkuma Rekha,Tapi Chanakya,"Jaggayya, Savitri, Balayya, M. Saroja",Family Drama,1960,Family Drama
Maa Babu,T. Prakash Rao,"A. Nageswara Rao, Savitri, M. N. Rajam, Honey Irani",Family Drama,1960,Family Drama
Magavari Mayalu,Sobhanadri Rao,"Amarnath, Krishna Kumari, Chalam, Rajasree",Comedy Drama,1960,Comedy Drama
Mahakavi Kalidasu,Kamalakara Kameswara Rao,"A. Nageswara Rao, S. V. Ranga Rao, Sriranjani, Rajasulochana",Biography,1960,Biography
Mamaku Tagga Alludu,Vedantam Raghavaiah,"Savitri, S. V. Ranga Rao, Relangi, Girija, Pushpavalli",Comedy Drama,1960,Comedy Drama
Mangalyam,B. S. Narayana,"Kanta Rao, Devika, Ramakrishna, Rajasree",Famil Drama,1960,Famil Drama
Nammina Bantu,Adurthi Subba Rao,"A. Nageswara Rao, Savitri, S. V. Ranga Rao, Gummadi",Drama,1960,Drama
Nithya Kalyanam Paccha Thoranam,Pinisetti Srirama Murthy,"Chalam, Krishna Kumari, Rajasree, Ramakrishna",Drama,1960,Drama
Pelli Kanuka,C. V. Sridhar,"A. Nageswara Rao, B. Saroja Devi, Krishna Kumari",Romantic Drama,1960,Romantic Drama
Pillalu Techina Challani Rajyam,B. R. Panthulu,"B. R. Panthulu, M. V. Rajamma, K. Sarangapani",Drama,1960,Drama
Raja Makutam,B. N. Reddi,"N. T. Rama Rao, Rajasulochana, Gummadi, P. Kannamba",Folklore,1960,Folklore
Ramasundari,H. Krishnamurthy,"Kanta Rao, Ramakrishna, Krishna Kumari, Rajasree",Folklore,1960,Folklore
Rani Ratnaprabha,B. A. Subba Rao,"N.T.Rama Rao, Anjali Devi, Gummadi, Sandhya",Historical,1960,Historical
Renukadevi Mahatyam,K. S. Prakash Rao,"Gummadi, G. Varalakshmi",Devotional,1960,Devotional
Runanubandham,Vedantam Raghavaiah,"A. Nageswara Rao, Anjali Devi, Haranath",Drama,1960,Drama
Sahasra Siracheda Apoorva Chinthamani,S. D. Lal,"Kanta Rao, Gummadi, Devika, Girija",Drama,1960,Drama
Samajam,A. Narayana Rao,"Jaggayya, Rajasulochana, Relangi, Girija",Comedy Drama,1960,Comedy Drama
Shanthi Nivasam,C. S. Rao,"A. Nageswara Rao, Rajasulochana, Kanta Rao, Krishna Kumari, Gummadi, Devika",Drama,1960,Drama
Sri Krishna Rayabaram,Jagannadh,"Raghuramaiah, Kanta Rao, Gummadi, Sandhya, Hemalatha",Mythology,1960,Mythology
Sri Venkateswara Mahatyam,P. Pullaiah,"N. T. Rama Rao, Savitri, Gummadi, S. Varalakshmi",Mythology,1960,Mythology
Vimala,S. M. Sriramulu Naidu,"N. T. Rama Rao, Savitri",Romance,1960,Romance
Aada Paduchu,K. Hemambharadhara Rao,"Shobhan Babu, Chandrakala and Nandamuri Taraka Rama Rao",Drama,1967,Drama
Bhakta Prahlada,Chitrapu Narayana Rao,"Rojaramani, S. V. Ranga Rao, Anjali Devi",Musical,1967,Musical
Chadarangam,S. V. Ranga Rao,"Haranath (actor), Jamuna Ramanarao",Drama,1967,Drama
Chikkadu Dorakadu,B. Vittalacharya,"N. T. Rama Rao, Krishna Kumari",Folklore,1967,Folklore
Devuni Gelichina Manavudu,Hunsur Krishnamurthy,"T. L. Kantha Rao, Vanisree",Drama,1967,Drama
Gudachari 116,M. Mallikharjuna Rao,"Krishna, Jayalalitha",Action,1967,Action
Kambojaraju Katha,Kamalakara Kameshwara Rao,"Shobhan Babu, Rajasree",Vanisree,1967,Vanisree
Kanchu Kota,C. S. Rao,"N. T. Rama Rao, Kanta Rao, Savitri, Devika",Drama,1967,Drama
Maa Vadina,Kotayya Pratyagatma,"T. L. Kantha Rao, Krishna Kumari",Drama,1967,Drama
Pedda Akkayya,B. A. Subba Rao,"Gummadi, Krishna Kumari, Harinadh, Chandramohan, Vanisree",Drama,1967,Drama
Poola Rangadu,Adurthi Subba Rao,"Akkineni Nageswara Rao, Jamuna, Vijaya Nirmala, Chittor V. Nagaiah",Drama,1967,Drama
Prana Mithrulu,P. Pullaiah,"A. Nageswara Rao, Jaggayya",Drama,1967,Drama
Private Master,K. Vishwanath,"Ram Mohan, Kanchana",Musical,1967,Musical
Punyavathi,Dada Mirasi,"Padma Shri N. T. Rama Rao, Krishna Kumari, Padma Shri Chittor V. Nagaiah, S. V. Ranga Rao, Padma Shri Bhanumathi Ramakrishna, Pandaribai, Haranath, Jyothi Lakshmi, Sobhan Babu, Allu Ramalingayya",Family Drama,1967,Family Drama
Rahasyam,Vedantam Raghavaiah,"Akkineni Nageswara Rao, B. Saroja Devi, Kanta Rao",Drama,1967,Drama
Saakshi,Bapu,"Ghattamaneni Krishna, Vijaya Nirmala",Drama,1967,Drama
Sati Sumathi,Vedantam Raghavaiah,"Kanta Rao, Anjali Devi",Drama,1967,Drama
Stree Janma,K. S. Prakash Rao,"N. T. Rama Rao, Krishna Kumari",Drama,1967,Drama
Sudigundaalu,Adurthi Subba Rao,"Akkineni Nageswara Rao, Vijayachander, Ram Mohan, Pushpavalli",Drama,1967,Drama
Ummadi Kutumbam,D. Yoganand,"N. T. Rama Rao, Vanisree, Kaikala Satyanarayana, Krishna Kumari, M. Prabhakar Reddy, Savitri",Drama,1967,Drama
Bomma Borusa,K. Balachander,"Chalam, S Varalaxmi",Remake,1971,Remake
Jeevitha Chakram,C. S. Rao,"NTR, Vanisri",Music,1971,Music
Mosagallaku Mosagadu,K. S. R. Das,"Krishna, Vijayanirmala Nagabhushanam",Cowboy,1971,Cowboy
Pavitra Bandham,V. Madhusudhan Rao,"ANR, Kanchana, Vanisri, Krishnam Raju",Social,1971,Social
Rajakota Rahasyam,B. Vittalacharya,"NTR, Devika",Folklore,1971,Folklore
Suputhrudu,Tatineni Rama Rao,"ANR, Lakshmi",Musical,1971,Musical
Badi Panthulu[1],P. Chandrasekhara Reddy,"N. T. Rama Rao, Anjali Devi",Social,1972,Social
Bharya Biddalu,T. Ramarao,"ANR, Jayalalitha Krishnakumari Sridevi",Music,1972,Music
Manchi Rojulu Vachchaayi,V. Madhusudan Rao,ANR Kanchana,Social Message,1972,Social Message
Raitu Kutumbam,Tatineni Rama Rao,"ANR, Kanchana",Rural background,1972,Rural background
Vinta Dampatulu,K. Hemabandhara Rao,Nagabhushanam,Social,1972,Social
Errakota Veerudu,Pardhasaradhi,"N. T. Rama Rao, B. Saroja Devi, Savitri, Rajanala",Fantasy,1973,Fantasy
Ganga Manga,V. Rama Chandra Rao,"Vanisri (Double role), Krishna, Sobhan Babu",Remake,1973,Remake
Mayadari Malligadu,Adurti Subba Rao,"Krishna, Manjula, Jayanthi, Nagabhushanam",Social,1973,Social
Paropakari (Kannada Dub,Y. R. Swamy,"Rajkumar, Jayanthi, Rathna, Sampath, Pandari Bai",Suspense Crime Thriller,1973,Suspense Crime Thriller
Agent Gopi,K. S. R. Das,"Krishna, Jaya Prada, Kaikala Satyanarayana, M. Prabhakar Reddy",Spy/ Action,1978,Spy/ Action
Angadi Bomma,V. Madhusudhan Rao,"Narasimharaju, Anjali Devi, Seema, G. V. Narayana Rao",Drama,1978,Drama
Annadammula Savaal,K. S. R. Das,"Krishna, Rajinikanth, Jayachitra, Chandrakala",Drama,1978,Drama
Bommarillu,Rajachandra,"Murali Mohan, Mohan Babu, Sreedhar, Jayanthi, Eswara Rao",Drama,1978,Drama
Chal Mohana Ranga,B. Bhaskar,"Krishna, Mohan Babu, M. Prabhakar Reddy, Sowkar Janaki, Deepa",Action,1978,Action
Cheppindi Chestha,M. S. Gopinath,"Krishna, Jayachitra, Latha",Drama,1978,Drama
Chilipi Krishnudu,B. Subba Rao,"Akkineni Nageswara Rao, Vanisree",Romance,1978,Romance
Chiranjeevi Rambabu,Tatineni Prakash Rao,"Ranganath, Manjula, Jamuna",Drama,1978,Drama
Devadasu Malli Puttadu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Vanisree, Jaya Prada, Gummadi",Romance,1978,Romance
Dongala Dopidi,M. Mallikarjuna Rao,"Krishna, Mohan Babu, Sreedhar, Giribabu, Kanchana",Comedy action,1978,Comedy action
Dongala Veta,K. S. R. Das,"Krishna, Jaya Prada, Jaggayya, Pandari Bai",Action,1978,Action
Doo Doo Basavanna,B. V. Prasad,"Chalam, Deepa",Comedy,1978,Comedy
Enki Naidu Bava,B. Subba Rao,"Sobhan Babu, Mohan Babu, Jayasudha, Jaya Prada",Drama,1978,Drama
Gamattu Gudachari,Singeetham Srinivasa Rao,Ranganath,Comedy,1978,Comedy
Indradhanassu,K. Bapayya,"Krishna, Saradha",Romance,1978,Romance
Jaganmohini,B. Vittalacharya,"Jayamalini, Narasimha Raju, Dhulipala, Prabha, Sarathi",Fantasy drama,1978,Fantasy drama
Kalanthakulu,K. Viswanath,"Sobhan Babu, Jayasudha, Rao Gopal Rao, Kaikala Satyanarayana",Comedy,1978,Comedy
Katakataala Rudraiah,Dasari Narayana Rao,"Krishnam Raju, Jayasudha, Jayachitra, Satyanarayana Kaikala, Rao Gopal Rao",Action,1978,Action
KD No:1,K. Raghavendra Rao,"N. T. Rama Rao, Jayasudha, Anjali Devi",Action,1978,Action
Khaidi No. 77,V. Hanuman Prasad,"Murali Mohan, Deepa, Eeshwara Rao",Action,1978,Action
Kumara Raja,P. Sambasiva Rao,"Krishna, Jaya Prada, Mohan Babu",Drama,1978,Drama
Mallepoovu,V. Madhusudhan Rao,"Sobhan Babu, Lakshmi, Jayasudha, Rao Gopal Rao",Romance,1978,Romance
Mana Voori Pandavulu,Bapu,"Chiranjeevi, Krishnam Raju, Murali Mohan, Geetha, Rao Gopal Rao",Action,1978,Action
Manchi Babai,T. Krishna,"Sobhan Babu, Jayachitra, Jayasudha",Drama,1978,Drama
Maro Charitra,K. Balachander,"Kamal Haasan, Saritha, Sarath Babu, Madhavi",Romance,1978,Romance
Melu Kolupu,B. V. Prasad,"N. T. Rama Rao, Jaya Prada, K. R. Vijaya, Kaikala Satyanarayana",Drama,1978,Drama
Muggure Mugguru,S. D. Lal,"Krishna, Mohan Babu, Jayachitra, Jayamalini",Drama,1978,Drama
Naalaaga Endaro,Eeranki Sharma,"Hemasundar, Janaki, Lakshmi Kanth, P. L. Narayana",Drama,1978,Drama
Nayudu Bava,P. Chandrashekara Reddy,"Sobhan Babu, Jaya Prada, Jayasudha",Romance,1978,Romance
Nindu Manishi,S. D. Lal,"Sobhan Babu, Jayachitra, Deepa, Chalam, Kaikala Satyanarayana",Drama,1978,Drama
Oka Oori Katha,Mrinal Sen,"Mamata Shankar, M. V. Vasudeva Rao, G. V. Narayana Rao",Drama,1978,Drama
Padaharella Vayasu,K. Raghavendra Rao,"Sridevi, Chandra Mohan, Mohan Babu",Romance,1978,Romance
Patnavasam,P. Chandrashekar Reddy,"Krishna, Vijaya Nirmala",Drama,1978,Drama
Pottelu Punnamma,R. Thyagarajan,"Mohan Babu, Murali Mohan, Sripriya",Drama,1978,Drama
Pranam Khareedu,K. Vasu,"Jayasudha, Chandra Mohan, Chiranjeevi, Rao Gopal Rao, Madhavi",Action,1978,Action
Prema Chesina Pelli,Vijaya Nirmala,"Chandra Mohan, Zarina Wahab, Ranganath, Pandari Bai",Romance,1978,Romance
Radha Krishna,V. Madhusudhan Rao,"Sobhan Babu, Jaya Prada",Romance,1978,Romance
Rajaputra Rahasyam,S. D. Lal,"N. T. Rama Rao, Jaya Prada",Fantasy/Adventure,1978,Fantasy/Adventure
Rama Krishnulu,V. B. Rajendra Prasad,"Akkineni Nageswara Rao, N. T. Rama Rao, Jaya Prada, Jayasudha",Action drama,1978,Action drama
Ramachilaka,Singeetham Srinivasa Rao,"Chandra Mohan, Vanisri, Ranganath, Fatafat Jayalakshmi",Romance,1978,Romance
Rickshaw Raji,D. S. Prakash Rao,"Jayachitra, Chandra Mohan, Roja Ramani",Drama,1978,Drama
Rowdy Rangamma,Vijaya Nirmala,"Vijaya Nirmala, Savitri, Chandra Mohan",Drama,1978,Drama
Sahasavanthudu,K. Bapaiah,"N. T. Rama Rao, Vanisri, Pandari Bai, Gummadi",Action,1978,Action
Sati Savitri,B. Subba Rao,"N. T. Rama Rao, Krishnam Raju, Vanisri",Mythology,1978,Mythology
Seetamalakshmi,K. Viswanath,"Chandra Mohan, Talluri Rameshwari, Sreedhar, Tulasi",Drama,1978,Drama
Simha Baludu,K. Raghavendra Rao,"N. T. Rama Rao, Vanisri, Jayamalini",Action,1978,Action
Simha Garjana,Kommineni,"Krishna, Anjali Devi, Latha, Mohan Babu",Action,1978,Action
Sivaranjani,Dasari Narayana Rao,"Jayasudha, Mohan Babu, Murali Mohan, Allu Ramalingaiah",Drama,1978,Drama
Sri Rama Pattabhishekam,N. T. Rama Rao,"N. T. Rama Rao, Jamuna, Sangeeta, Kanchana, M. Prabhakar Reddy",Mythological,1978,Mythological
Sri Rama Raksha,Tatineni Rama Rao,"Akkineni Nageswara Rao, Vanisri, Jayasudha, Jaggayya, Giribabu",Drama,1978,Drama
Sri Renukadevi Mahatyam,C. S. Rao,"B. Saroja Devi, Gummadi, Anjali Devi",Devotional,1978,Devotional
Surya Chandrulu,V. C. Guhanathan,"Chandra Mohan, Vijaya Nirmala",Drama,1978,Drama
Vayasu Pilichindi,C. V. Sridhar,"Kamal Haasan, Rajinikanth, Sripriya, Jayachitra",Romance,1978,Romance
Yuga Purushudu,K. Bapayya,"N. T. Rama Rao, Jaya Prada",Action,1978,Action
Akbar Salim Anarkali,N. T. Rama Rao,"N. T. Rama Rao, Nandamuri Balakrishna, Deepa, Jamuna",unknown,1979,unknown
Andamaina Anubhavam,K. Balachandar,"Rajinikanth, Kamal Haasan, Jaya Prada, Jayasudha",unknown,1979,unknown
Andaman Ammayi,V. Madhusudhan Rao,"Akkineni Nageswara Rao, Vanisri",unknown,1979,unknown
Bangaru Chellelu,B. Subba Rao,"Sobhan Babu, Jayasudha, Sridevi, Murali Mohan",unknown,1979,unknown
Burripalem Bullodu,Bheeram Mastan Rao,"Krishna, Sridevi, Pandari Bai",unknown,1979,unknown
Dharma Yuddham,R. C. Sakthi,"Rajinikanth, Sridevi",unknown,1979,unknown
Driver Ramudu,K. Raghavendra Rao,"N. T. Rama Rao, Jayasudha, Kaikala Satyanarayana, Jayamalini",unknown,1979,unknown
Gorintaku,Dasari Narayana Rao,"Shoban Babu, Sujatha",unknown,1979,unknown
Guppedu Manasu,K. Balachandar,"Sarath Babu, Saritha, Sujatha",unknown,1979,unknown
Hema Hemeelu,Vijaya Nirmala,"ANR, Krishna, Vijaya Nirmala",unknown,1979,unknown
I Love You,Vayu Nandana Rao,"Chiranjeevi, Suvarna, Prasad Babu",unknown,1979,unknown
Iddaru Asadhyule,K. S. R. Das,"Krishna, Rajinikanth, Madhavi, Geetha",unknown,1979,unknown
Idi Katha Kaadu,K. Balachandar,"Kamal Haasan, Jayasudha, Saritha, Chiranjeevi, Sarath Babu, Rama Prabha",unknown,1979,Unknown
Joodagadu,V. Madhusudhan Rao,"Sobhan Babu, Jayasudha",unknown,1979,unknown
Kalyani,Dasari Narayana Rao,"Jayasudha, Murali Mohan, Mohan Babu",unknown,1979,unknown
Kaliyuga Mahabharatam,V. Hanuman Prasad,"Narasimha Raju, Madhavi, Nutan Prasad",unknown,1979,unknown
Karthika Deepam,Lakshmi Deepak,"Sobhan Babu, Sridevi, Saradha, Geetha, Leelavathi",unknown,1979,unknown
Korikale Gurralaite,Dasari Narayana Rao,"Murali Mohan, Chandra Mohan, Fatafat Jayalakshmi, Prabha",unknown,1979,unknown
Kothala Raayudu,K. Vasu,"Chiranjeevi, Madhavi",unknown,1979,unknown
Kotta Alludu,P. Sambasiva Rao,"Krishna, Jaya Prada, Chiranjeevi, Hema Choudhary, Mohan Babu",unknown,1979,unknown
Kukka Katuku Cheppu Debba,Eeranki Sharma,"Chiranjeevi, Madhavi",unknown,1979,unknown
Maavari Manchitanam,B. A. Subba Rao,"NTR, Vanisri",unknown,1979,unknown
Mande Gundelu,K. Bapaiah,"Krishna,Shoban Babu, Chandra Mohan, Jayaprada,Jayasudha, Anjali Devi",unknown,1979,unknown
Muddula Koduku,V. B. Rajendra Prasad,"ANR, Sridevi, Jayasudha",unknown,1979,unknown
Naa Illu Naa Vallu,Raja Chandra,"Giribabu, Gummadi, Sreedhar, Murali Mohan,Nutan Prasad, Rama Prabha",unknown,1979,unknown
Nagna Sathyam,U. Viswesar Rao,"Ramprasad, Krishnaveni",unknown,1979,unknown
Needa,Dasari Narayana Rao,"Ramesh Babu, Master Mahesh",unknown,1979,unknown
Nimajjanam,B. S. Narayana,"Sharada, Chakrapani",unknown,1979,unknown
Nindu Noorellu,K. Raghavendra Rao,"Mohan Babu, Jayasudha, Chandra Mohan",unknown,1979,unknown
Punadhirallu,Rajkumar,"Chiranjeevi, Roja Ramani, Savitri, Narasimharaju",unknown,1979,unknown
Rama Banam,Y. Eshwara Reddy,"Sobhan Babu, Krishnam Raju, Mohan Babu, Jayaprada, Jamuna,Latha",unknown,1979,unknown
Rangoon Rowdy,Dasari Narayana Rao,"Krishnam Raju, Jaya Prada, Mohan Babu, Deepa",unknown,1979,unknown
Ravanude Ramudayithe?,Dasari Narayana Rao,"ANR, Murali Mohan, Mohan Babu, Latha, Jayachitra",unknown,1979,unknown
Shri Rama Bantu,S. D. Lal,"Chiranjeevi, Geetha, Mohan Babu",unknown,1979,unknown
Sri Madvirata Parvam,N. T. Rama Rao,"N. T. Rama Rao, Nandamuri Balakrishna, Vanisri",unknown,1979,unknown
Sri Tirupati Venkateswara Kalyanam,N. T. Rama Rao,"NTR, Jaya Prada, Jayasudha",unknown,1979,unknown
Srungara Ramudu,K. Shankar,"N. T. Rama Rao, Latha, Sarath Babu",unknown,1979,unknown
Tayaramma Bangarayya,Kommineni Seshagiri Rao,"Sowkar Janaki, Chiranjeevi, Madhavi, Kaikala Satyanarayana, Chandra Mohan, Ranganath, Sangeetha",unknown,1979,unknown
Tiger,Nandamuri Ramesh,"N. T. Rama Rao, Rajinikanth, Radha Saluja, Subhashini",unknown,1979,unknown
Toorpu Velle Railu,Bapu,"Jyothi, Mohan",unknown,1979,unknown
Vetagaadu,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Rao Gopala Rao, Kaikala Satyanarayana, Allu Ramalingaiah, Pandari Bai",unknown,1979,unknown
Yugandhar,K. S. R. Das,"N. T. Rama Rao, Jayasudha",unknown,1979,unknown
Aarani Mantalu,K. Vasu,"Chiranjeevi, Kavitha, Subhashini",unknown,1980,unknown
Aatagadu,Rama Rao Tatineni,"N. T. Rama Rao, Sridevi, Jaggayya, Rao Gopal Rao",unknown,1980,unknown
Adadhee Gadapa Datithe,B. S. Narayana,Rajendra Prasad,unknown,1980,unknown
Adrushtavanthudu,G. C. Shekar,"Krishna Ghattamaneni, Akkineni Nageshwara Rao, Sridevi",unknown,1980,unknown
Agni Sanskaram,G. V. Prabhakar,Chiranjeevi,unknown,1980,unknown
Alayam,D. Madhusudhana,"Nagesh, Sharada",unknown,1980,unknown
Alludu Pattina Bharatam,K. Vishwanath,"Krishnam Raju, Jayapradha, Kavitha, Nagabhushanam",unknown,1980,unknown
Bhale Krishnudu,K. Raghavendra Rao,"Krishna Ghattamaneni, Jayapradha, Mohan Babu, Anjali Devi",unknown,1980,unknown
Buchi Babu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Jayapradha",unknown,1980,unknown
Challenge Ramudu,T. L. V. Prasad,"N. T. Rama Rao, Jaya Prada",unknown,1980,unknown
Chandipriya,V. Madhusudhan Rao,"Chiranjeevi, Sobhan Babu, Jayapradha, Anjali Devi",unknown,1980,unknown
Chesina Baasalu,K. S. R. Das,"Sobhan Babu, Jayapradha, Murali Mohan, Madhavi",unknown,1980,unknown
Chuttalunnaru Jagratha,B. V. Prasad,"Krishna Ghattamaneni, Sridevi, Kavitha, Rao Gopal Rao",unknown,1980,unknown
Circus Ramudu,Dasari Narayana Rao,"N. T. Rama Rao, Jayapradha, Sujatha",unknown,1980,unknown
Dharma Chakram,Lakshmi Deepak,"Sobhan Babu, Jayapradha, Mohan Babu, Prabhakar Reddy, Jayamalini",unknown,1980,unknown
Gaja Donga,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Jayasudha",unknown,1980,unknown
Gandhara Golam,Singeetham Srinivasa Rao,"Mohan Babu, Shilpa Chakravarthy",unknown,1980,unknown
Gayyali Gangamma,Beeram Mastan Rao,"Suryakantham, Chandra Mohan, Rajinikanth",unknown,1980,unknown
Guru,I. V. Sasi,"Kamal Haasan, Sridevi",unknown,1980,unknown
Harischandrudu,U. Viswesar Rao,"Prabhakar Reddy, Jayachitra, Savitri",unknown,1980,unknown
Jathara,D. Havala Satyam,"Chiranjeevi, Sreedhar, Nagabhushanam",unknown,1980,unknown
Kaali,I. V. Sasi,"Rajinikanth, Chiranjeevi, Seema, Fatafat Jayalakshmi",unknown,1980,unknown
Kaksha,V. C. Guhanathan,"Sobhan Babu, Sridevi, Murali Mohan, Jayachitra, Gummadi",unknown,1980,unknown
Kaliyuga Ravanasurudu,Bapu,"Surapaneni Sridhar, Rao Gopala Rao, Saradha, Murali Mohan, Deepa, Allu Ramalingaiah",unknown,1980,unknown
Kiladi Krishnudu,Vijaya Nirmala,"Krishna Ghattamaneni, Vijayashanti, Chandra Mohan, Pandari Bai",unknown,1980,unknown
Kodallu Vastunnaru Jagratha,Katta Subba Rao,"Sobhan Babu, Saradha, Geetha",unknown,1980,unknown
Kotha Jeevithalu,Bharatiraja,"Suhasini, Gummadi Venkateswara Rao",unknown,1980,unknown
Kottapeta Rowdy,P. Sambasiva Rao,"Krishna Ghattamaneni, Chiranjeevi, Jayapradha, Mohan Babu, Pandari Bai",unknown,1980,unknown
Love in Singapore,Baby,"Ranganath, Latha, Chiranjeevi",unknown,1980,Drama Romance Action
Maa Bhoomi,Gautam Ghose,"Sai Chand, Rami Reddy",unknown,1980,unknown
Mahalakshmi,Rajachandra,"Sobhan Babu, Vanisri, Subhashini, Mohan Babu",unknown,1980,unknown
Manavude Mahaneeyudu,P. Chandrashekar Reddy,"Sobhan Babu, Mohan Babu, Sujatha",unknown,1980,unknown
Mayadari Krishnudu,R. Thyagarajan,"Rajinikanth, Rati Agnihotri, Sujatha, Sridhar",unknown,1980,unknown
Mogudu Kaavali,Katta Subba Rao,"Chiranjeevi, Gayathri, Nutan Prasad",unknown,1980,unknown
Moodu Mulla Bandham,Muthyala Subbaiah,"Sarath Babu, Rajendra Prasad, Madhavi",unknown,1980,unknown
Mosagadu,K. Raghavendra Rao,"Chiranjeevi, Sobhan Babu, Sridevi",unknown,1980,unknown
Nakili Manishi,S. D. Lal,"Chiranjeevi, Sangeeta, Suneetha, Kaikala Satyanarayana",unknown,1980,unknown
Nayakudu Vinayakudu,K. Pratyagatma,"Akkineni Nageswara Rao, Jayalalithaa",unknown,1980,unknown
Pilla Zamindar,Singeetham Srinivasa Rao,"Akkineni Nageshwara Rao, Jayasudha",unknown,1980,unknown
Prema Kanuka,K. Raghavendra Rao,"Akkineni Nageswara Rao, Sridevi, Sujatha",unknown,1980,unknown
Prema Tarangalu,S. P. Chittibabu,"Krishnam Raju, Chiranjeevi, Jayasudha, Sujatha",unknown,1980,unknown
Punnami Naagu,Rajasekhar,"Chiranjeevi, Rati Agnihotri, Narasimharaju",unknown,1980,Horror Drama
Rakta Bandham,Aaluri Ravi,"Chiranjeevi, Suvarna",unknown,1980,unknown
Ram Robert Rahim,Vijaya Nirmala,"Rajinikanth, Krishna, Chandra Mohan",unknown,1980,unknown
Ramudu Parasuramudu,M. S. Gopinath,"Sobhan Babu, Rati Agnihotri, Latha, Pandari Bai",unknown,1980,unknown
Rowdy Ramudu Konte Krishnudu,K. Raghavendra Rao,"N. T. Rama Rao, Sridevi, Nandamuri Balakrishna, Vijayalakshmi",unknown,1980,unknown
Sankarabharanam,K. Viswanath,"J. V. Somayajulu, Chandra Mohan, Manju Bhargavi, Rajyalakshmi, Thulasi, Allu Ramalingaiah",unknown,1980,unknown
Sannayi Appanna,Lakshmi Deepak,"Sobhan Babu, Jaya Pradha, Kavitha, Allu Ramalingaiah, Nutan Prasad",unknown,1980,unknown
Sarada Ramudu,K. Vasu,"N. T. Rama Rao, Jayasudha",unknown,1980,unknown
Sardar Papa Rayudu,Dasari Narayana Rao,"N. T. Rama Rao, Sridevi, Saradha",unknown,1980,unknown
Sirimalle Navvindi,Vijaya Nirmala,"Krishna, Sujatha",unknown,1980,unknown
Sita Ramulu,Dasari Narayana Rao,"Krishnam Raju, Jayapradha, Mohan Babu",unknown,1980,unknown
Srivari Muchatlu,Dasari Narayana Rao,"Akkineni Nageswara Rao, Jayapradha, Jayasudha",unknown,1980,unknown
Subhodayam,K. Viswanath,"Chandra Mohan, Sulakshana, Manorama",unknown,1980,unknown
Superman,V. Madhusudhan Rao,"N. T. Rama Rao, Jaya Prada",unknown,1980,unknown
Thathayya Premaleelalu,B. V. Prasad,"Chiranjeevi, Geetha, Seema, Nutan Prasad, Kaikala Satyanarayana",unknown,1980,unknown
Tholi Kodi Koosindi,K. Balachander,"Sarath Babu, Saritha, Seema",unknown,1980,unknown
Yamudu,Amrutha,"Krishna Ghattamaneni, Rajani Sharma, Kaikala Satyanarayana",unknown,1980,unknown
Yuvatharam Kadilindi,Dhavala Satyam,"Murali Mohan, Raadhika",unknown,1980,unknown
Vamsa Vruksham,Bapu,"Anil Kapoor, Jyothi",unknown,1980,unknown
Anantha Ragalu,Prabhakar (Story/Screenplay/Direction) Dialogues: Kompella Viswam,"Prabhakar, Subhakar, Mohan Rao, Subrahmanyam, Bhanupriya, Rajyalakshmi, Purnima, Rohini",College Romantic (U) CBFC 10 September 1982,1982,College Romantic (U) CBFC 10 September 1982
Anuraga Devata,Tatineni Rama Rao,"N. T. Rama Rao, Sridevi, Jayasudha",romance,1982,romance
Aththaku Thagga Allullu,Rama Narayanan Dialogues:- Vituri Lyrics:- Atreya,"Vijayasanthi, Radha, Suresh, Murali, Raja Sulochana,",Comedy/ Romance,1982,Comedy/ Romance
Bandalu-Anubandalu,Bhargav,"Sobhan Babu, Lakshmi, Chiranjeevi, Jaggaiah, Mada, Padmanabham, Pandari Bai",Drama,1982,Drama
Bangaru Kanuka,V. Madhusudhan Rao,"Akkineni Nageswara Rao, Sridevi, Sujatha",romance,1982,romance
Bhakta Dhruvamarkandeya,"Bhanumathi Ramakrishna (Story/Screenplay/Dialogues/Direction/ Musical Supervision) Lyrics:- Veturi, Dr. Cnare, Arudra","Sobhana, Vamsikrishna, Hari, Ravisankar, Rohini, Rani, Rajasyamala, Babu, Suresh etc.",Devotional (U) Kids movie,1982,Devotional (U) Kids movie
Bhakta Gnanadeva (Kannada Dubbed) Distributor: Lakshmi Chitra (Info 1982),Hunsur Krishnamurthy,"Jayanthi, Ramakrishna, Srinivasa Murthy",Devotional (U),1982,Devotional (U)
Bobbili Puli,Dasari Narayana Rao,"N. T. Rama Rao, Sridevi",patriotic drama,1982,patriotic drama
Chattamtho Chelagatam (Tamil Dubbed),N. S. Rajbharath Dialogues:- Rajasri,"Rajesh, Baby Anju, Sreenath, Sumangali, Santhikrishna, A. Veerappan, Vani, Jayaram, madhan",Crime Thriller,1982,Crime Thriller
