Title,Director,Cast,Genre,Year,new_Genre
Phir Kabhi,V. K. Prakash,"Mithun Chakraborty, Dimple Kapadia, Rati Agnihotri",Romance,2009,Romance
Daddy Cool,K. Murli Manohar Rao,"Suniel Shetty, Aftab Shivdasani, Aarti Chabria, Aashish Chaudhary, Javed Jaffrey, Rajpal Yadav, Sophie Chaudhry, Tulip Joshi, Chunky Pandey, Prem Chopra, Kim Sharma",Comedy,2009,Comedy
Kisaan,Puneet Sira,"Jackie Shroff, Sohail Khan, Arbaaz Khan, Diya Mirza, Nauheed Cyrusi",Social,2009,Social
Love Khichdi,Srinivas Bhashyam,"Randeep Hooda, Rituparna Sengupta, Divya Dutta",Comedy,2009,Comedy
Quick Gun Murugun,Shashanka Ghosh,"Rajendra Prasad, Sandhya Mridul, Nassar",Comedy,2009,Comedy
Toss,Ramesh Khatkar,"Prashant Raj Sachdev, Ashmit Patel, Rannvijay Singh",Thriller,2009,Thriller
Yeh Mera India,N. Chandra,"Anupam Kher, Perizaad Zorabian, Purab Kohli, Rajpal Yadav, Sarika, Seema Biswas",Social,2009,Social
"Three: Love, Lies, Betrayal",Vishal Pandya,"Aashish Chaudhary, Akshay Kapoor Nausheen Ali Sardar",Thriller,2009,Thriller
Aagey Se Right,Indrajit Nattoji,"Shreyas Talpade, Shiv Panditt, Mahi Gill, Kay Kay Menon, Shruti Seth, Shenaz Treasurywala",Comedy,2009,Comedy
Chintu Ji,Ranjit Kapoor,"Rishi Kapoor, Priyanshu Chatterjee, Kulraj Randhawa",Comedy,2009,Comedy
Fox,Deepak Tijori,"Arjun Rampal, Sagarika Ghatge, Udita Goswami, Sunny Deol, Vipul Gupta",Drama,2009,Drama
Aamras,Rupali Guha,"Jiya Sarang, Pari Sehgal, Rakhi Chadda, Sanya Balsara, Zarina Wahab, Reema, Sukanya Kulkarni, Shubhi, Vikram Kapadia, Usha Bachani, Sonali Sachdev, Meher, Sunil Sinha, Manoj Pahwa",Drama,2009,Drama
Baabarr,Ashu Trikha,"Soham Deepak, Mithun Chakraborty, Urvashi Sharma",Action,2009,Action
Phir Kabhi,Pradeep Guha,"Mithun Chakraborty, Dimple Kapadia, Gulshan Grover, Rati Agnihotri",Drama,2009,Drama
Vaada Raha,Samir Karnik,"Bobby Deol, Kangana Ranaut, Dwij Yadav, Atul Agnihotri",Romance,2009,Romance
Dil Bole Hadippa!,Anurag Singh,"Shahid Kapoor, Rani Mukerji, Anupam Kher, Dalip Tahil, Rakhi Sawant, Sherlyn Chopra","Romantic comedy, sports",2009,"Romantic comedy, sports"
Wanted,Prabhu Deva,"Salman Khan, Ayesha Takia, Prakash Raj, Vinod Khanna, Mahesh Manjrekar","Action, romance",2009,"Action, romance"
Blue Oranges,Rajesh Ganguly,"Rajat Kapoor, Shishir Sharma, Aham Sharma, Puja Kanwal, Rati Agnihotri, Harsh Chhaya",Thriller,2009,Thriller
What's Your Raashee?,Ashutosh Gowarikar,"Harman Baweja, Priyanka Chopra",Romantic comedy,2009,Romantic comedy
Do Knot Disturb,David Dhawan,"Govinda, Riteish Deshmukh, Lara Dutta, Sushmita Sen, Sohail Khan, Ranvir Shorey, Rajpal Yadav","Comedy, romance",2009,"Comedy, romance"
Wake Up Sid,Ayan Mukerji,"Ranbir Kapoor, Konkona Sen Sharma, Rahul Khanna, Anupam Kher",Romantic comedy,2009,Romantic comedy
Acid Factory,Suparn Verma,"Dia Mirza, Fardeen Khan, Irrfan Khan, Manoj Bajpai, Dino Morea, Aftab Shivdasani, Danny Denzongpa, Gulshan Grover",Action,2009,Action
All the Best: Fun Begins,Rohit Shetty,"Sanjay Dutt, Ajay Devgn, Fardeen Khan, Bipasha Basu, Mugdha Godse",Comedy,2009,Comedy
Blue,Anthony D'souza,"Akshay Kumar, Sanjay Dutt, Lara Dutta, Zayed Khan, Katrina Kaif, Rahul Dev",Action,2009,Action
Main Aurr Mrs Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Deepika Padukone, Dino Morea, Preity Zinta, Nauheed Cyrusi, Yash Tonk, Bappi Lahiri","Drama, romance",2009,"Drama, romance"
Fruit and Nut,Kunal Vijaykar,"Boman Irani, Cyrus Broacha, Mahesh Manjrekar, Dia Mirza",Comedy,2009,Comedy
Love Ka Tadka,A F Inam & Rajan Wagdhare,"Nauheed Cyrusi, Sameer Dattani",Romantic comedy,2009,Romantic comedy
London Dreams,Vipul Shah,"Salman Khan, Ajay Devgn, Asin Thottumkal, Om Puri","Musical, social, drama, romance",2009,"Musical, social, drama, romance"
Aladin,Sujoy Ghosh,"Amitabh Bachchan, Sanjay Dutt, Jacqueline Fernandez, Riteish Deshmukh, Sahil Khan, Ratna Pathak Shah",Fantasy,2009,Fantasy
Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,"Ranbir Kapoor, Katrina Kaif, Upen Patel","Comedy, romance",2009,"Comedy, romance"
Jail,Madhur Bhandarkar,"Neil Nitin Mukesh, Mugdha Godse",Social,2009,Social
Tum Mile,Kunal Deshmukh,"Emraan Hashmi, Soha Ali Khan",Romance,2009,Romance
Aao Wish Karein,Glenn Baretto,"Aftab Shivdasani, Aamna Shariff, Johnny Lever, Ritesh Deshmukh",Fantasy,2009,Fantasy
Kurbaan,Rensil D'Silva,"Saif Ali Khan, Kareena Kapoor, Vivek Oberoi, Dia Mirza, Om Puri, Kirron Kher, Nauheed Cyrusi","Thriller, romance",2009,"Thriller, romance"
Shaabash! You Can Do It,Shankar Mondal,"Hitesh Agrawal, Mansi Dovhal, Sudesh Berry, Nasir Khan","Comedy, thriller, social",2009,"Comedy, thriller, social"
Marega Salaa,Devang Dholkia,"Jimmy Sheirgill, Kim Sharma, Hrishita Bhatt, Rahul Handa",Action,2009,Action
De Dana Dan,Priyadarshan,"Akshay Kumar, Katrina Kaif, Sunil Shetty, Paresh Rawal, Neha Dhupia, Sameera Reddy",Comedy,2009,Comedy
Radio,Ishaan Trivedi,"Himesh Reshammiya, Shenaz Treasurywala, Sonal Sehgal",Musical,2009,Musical
Paa,R. Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal","Drama, family",2009,"Drama, family"
Rocket Singh: Salesman of the Year,Shimit Amin,"Ranbir Kapoor, Shazahn Padamsee, Sharon Prabhakar",Comedy,2009,Comedy
"Raat Gayi, Baat Gayi?",Saurabh Shukla,"Rajat Kapoor, Vinay Pathak, Neha Dhupia, Navneet Nishan, Dalip Tahil, Anuradha Menon, Aamir Bashir, Iravati Harshe",Drama,2009,Drama
3 Idiots,Rajkumar Hirani,"Aamir Khan, Kareena Kapoor, Sharman Joshi, R. Madhavan, Boman Irani, Omi Vaidya",Comedy,2009,Comedy
Accident on Hill Road,Mahesh Nair,"Celina Jaitly, Farooq Sheikh",Thriller,2009,Thriller
Dulha Mil Gaya,Muddassar Aziz,"Fardeen Khan, Ishita Sharma, Sushmita Sen, Shahrukh Khan, Tara Sharma, Anushka Manchanda, Mohit Chadda, Vivek Vaswani, Johny Lever",Romantic comedy,2010,Romantic comedy
Pyaar Impossible!,Jugal Hansraj,"Priyanka Chopra, Uday Chopra, Anupam Kher, Dino Morea",Romantic comedy,2010,Romantic comedy
Chance Pe Dance,Ken Ghosh,"Shahid Kapoor, Genelia D'Souza","Comedy, Romance",2010,"Comedy, Romance"
Hello! Hum Lallan Bol Rahe Hain,Dileep Shukla,"Rajpal Yadav, Preeti Mehra",Comedy,2010,Comedy
Veer,Anil Sharma,"Salman Khan, Zarine Khan, Mithun Chakraborty, Sohail Khan, Jackie Shroff",Epic Film,2010,Epic Film
Ishqiya,Abhishek Chaubey,"Naseeruddin Shah, Vidya Balan, Arshad Warsi","Comedy, Crime, Romance",2010,"Comedy, Crime, Romance"
Rann,Ram Gopal Varma,"Amitabh Bachchan, Sudeep, Riteish Deshmukh, Paresh Rawal, Rajpal Yadav, Gul Panag",Drama,2010,Drama
Road To Sangam,Amit Rai,"Paresh Rawal, Om Puri, Javed Sheikh",Drama,2010,Drama
The Hangman,Vishal Bhandari,"Om Puri, Shreyas Talpade, Gulshan Grover, Smita Jaykar, Tom Alter, Anita Kanwar, Yatin Karyekar, Nazneen Ghaani, Amrita Bedi",Drama,2010,Drama
Striker,Chandan Arora,"Siddharth Narayan, Aditya Pancholi, Ankur Vikal, Anupam Kher, Seema Biswas",Action,2010,Action
My Name Is Khan,Karan Johar,"Shahrukh Khan, Kajol, Jimmy Sheirgill",Drama,2010,Drama
Sukhmani: Hope for Life,Manjeet Mann,"Gurdas Maan, Juhi Chawla, Divya Dutta",Drama,2010,Drama
Aakhari Decision,Deepak Bandhu,"Anant Jog, Nagesh Bhonsle, Mushtaq Khan",Action,2010,Action
Click,Sangeeth Sivan,"Shreyas Talpade, Sadha, Sneha Ullal",Horror,2010,Horror
Toh Baat Pakki!,Kedar Shinde,"Tabu, Sharman Joshi, Vatsal Sheth",Comedy,2010,Comedy
Karthik Calling Karthik,Vijay Lalwani,"Farhan Akhtar, Deepika Padukone, Ram Kapoor, Shefali Shah",Thriller,2010,Thriller
Teen Patti,Leena Yadav,"Amitabh Bachchan, Ben Kingsley, R. Madhavan, Saira Mohan, Raima Sen, Jackie Shroff, Ajay Devgn, Mahesh Manjrekar, Shraddha Kapoor","Drama, Thriller",2010,"Drama, Thriller"
Atithi Tum Kab Jaoge?,Ashwani Dhir,"Ajay Devgn, Konkona Sen Sharma, Paresh Rawal, Satish Kaushik",Comedy,2010,Comedy
Hello Zindagi,Raja Unnithan,"Mrunmayee Lagoo, Milind Gunaji, Neena Gupta, Kanwaljeet Singh",Drama,2010,Drama
"Road, Movie",Dev Benegal,"Abhay Deol, Satish Kaushik, Tannishtha Chatterjee, Mohammed Faisal Usmani",Drama,2010,Drama
Rokkk,Rajesh Ranshinge,"Udita Goswami, Shaad Randhawa, Nishigandha Wad, Tanushree Dutta",Thriller,2010,Thriller
Thanks Maa,Irfan Kamal,"Alok Nath, Raghuveer Yadav, Barry John, Sanjay Mishra",Drama,2010,Drama
Do Dilon Ke Khel Mein,Akash Pandey,"Rajesh Khanna, Nausheen Ali Sardar, Sonika Gill, Satish Kaushik",Romantic comedy,2010,Romantic comedy
Hide & Seek,Shawn Arranha,"Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Samir Kochhar",Thriller,2010,Thriller
Na Ghar Ke Na Ghaat Ke,Rahul Aggarwal,"Rahul Aggarwal, Paresh Rawal, Narayani Shastri, Om Puri",Comedy,2010,Comedy
Right Yaaa Wrong,Neeraj Pathak,"Sunny Deol, Irrfan Khan, Isha Koppikar, Konkona Sen Sharma",Action,2010,Action
Trump Card,Arshad Khan,"Vikrum Kumar, Urvashi Chowdhary, Mansi Dovhal, Sheetal Bedi","Action, Thriller",2010,"Action, Thriller"
Idiot Box,Sunanda Mitra,"Sushant Singh, Hrishita Bhatt, Jyoti Gauba, Milind Gunaji",Drama,2010,Drama
Lahore,Sanjay Puran Singh Chauhan,"Aanaahad, Shraddha Das, Farooq Sheikh, Nafisa Ali",Sports/Social,2010,Sports/Social
Love Sex Aur Dhokha,Dibakar Banerjee,"Amit Sial, Anshuman Jha, Arya Banerjee, Atul Mongia, Neha Chauhan, Shruti",Found footage,2010,Found footage
Shaapit,Vikram Bhatt,"Aditya Narayan, Shweta Agarwal, Rahul Dev, Shubh Joshi",horror,2010,horror
Hum Tum Aur Ghost,Kabeer Kaushik,"Dia Mirza, Sandhya Mridul, Boman Irani",Comedy,2010,Comedy
It's a Man's World,Saurabh Sengupta,"Mohsin Akhtar, Mouli Ganguly, Ranjeet Jha, Mikhil Chindaramani",Social,2010,Social
Mittal v/s Mittal,Karan Razdan,"Rituparna Sengupta, Rohit Roy, Gulshan Grover, Suchitra Krishnamurthy",Romance,2010,Romance
My Friend Ganesha 3,Rajiv S. Ruia,"Rahul Pendkalkar, Baba Sehgal, Eva Grover, Sayaji Shinde",Animation,2010,Animation
Prem Kaa Game,Ashok Kheny,"Arbaaz Khan, Tara Sharma, Madhuri Bhattacharya, Johnny Lever",Comedy,2010,Comedy
Well Done Abba,Shyam Benegal,"Boman Irani, Minissha Lamba, Sameer Dattani, Ravi Kissen",Social,2010,Social
Pankh,Sudipto Chattopadhyaya,"Bipasha Basu, Maradona Rebello, Mahesh Manjrekar, Ronit Roy Sanjeeda Sheikh",Social,2010,Social
Sadiyaan,Raj Kanwar,"Luv Sinha, Ferena Wazeir, Rekha, Hema Malini, Rishi Kapoor",Romance,2010,Romance
Tum Milo Toh Sahi,Kabir Sadanand,"Nana Patekar, Dimple Kapadia, Rehan Khan, Sunil Shetty, Vidya Malvade, Anjana Sukhani, Mohnish Behl",Social/Drama,2010,Social/Drama
Jaane Kahan Se Aayi Hai,Milap Zaveri,"Riteish Deshmukh, Jacqueline Fernandez",Comedy/Romance/Fantasy,2010,Comedy/Romance/Fantasy
Prince,Kookie V. Gulati,"Vivek Oberoi, Aruna Shields, Nandana Sen, Neeru Bajwa, Sanjay Kapoor",Action/Thriller,2010,Action/Thriller
The Japanese Wife,Aparna Sen,"Rahul Bose, Raima Sen, Chigasu Takaku, Moushmi Chatterjee",Romance,2010,Romance
Paathshaala,Milind Ukey,"Shahid Kapoor, Nana Patekar, Ayesha Takia, Swini Khara",Social,2010,Social
Phoonk 2,Milind Gadagkar,"Sudeep, Neeru Bajwa, Amruta Khanvilkar, Ahsaas Channa",Horror,2010,Horror
Apartment,Jagmohan Mundhra,"Rohit Roy, Tanushree Dutta, Neetu Chandra, Anupam Kher",Thriller,2010,Thriller
City of Gold,Mahesh Manjrekar,"Vineet Kumar, Sameer Dharmadhikari, Kashmira Shah, Satish Kaushik",Social,2010,Social
Muskurake Dekh Zara,Som Shekar,"Gashmeer Mahajani, Twinkle Patel, Sunil Sabarwal, Simran Suri",Romantic Comedy,2010,Romantic Comedy
Chase,Jagmohan Mundhra,"Udita Goswami, Caterina Murino, Rajesh Khattar, Shweta Menon",Action,2010,Action
Housefull,Sajid Khan,"Akshay Kumar, Arjun Rampal, Deepika Padukone, Riteish Deshmukh, Lara Dutta, Malaika Arora, Randhir Kapoor, Jiah Khan, Boman Irani, Chunky Pandey",Comedy,2010,Comedy
Badmaash Company,Parmeet Sethi,"Shahid Kapoor, Anushka Sharma, Meiyang Chang, Vir Das, Harry Mearing",Romance/Drama,2010,Romance/Drama
It's a Wonderful Afterlife,Gurinder Chadha,"Shabana Azmi, Shaheen Khan, Goldy Notay, Sally Hawkins",Drama,2010,Drama
Bumm Bumm Bole,Priyadarshan,"Darsheel Safary, Atul Kulkarni, Rituparna Sengupta, Ziyah Vastani",Children/Drama,2010,Children/Drama
Admissions Open,K.D. Satyam,"Anupam Kher, Aashish Vidyarthi, Ankur Khanna, Pramod Moutho",Drama,2010,Drama
Kushti,T K Rajeev Kumar,"Rajpal Yadav, Khali, Nargis, Sharat Saxena",Comedy/Romance,2010,Comedy/Romance
Kites,Anurag Basu,"Hrithik Roshan, Kangana Ranaut, Bárbara Mori, Kabir Bedi, Nick Brown",Thriller/Romance,2010,Thriller/Romance
Raajneeti,Prakash Jha,"Ajay Devgn, Ranbir Kapoor, Arjun Rampal, Nana Patekar, Katrina Kaif, Manoj Bajpai, Naseeruddin Shah, Sarah Thompson",Drama/Political Thriller,2010,Drama/Political Thriller
Ek Second... Jo Zindagi Badal De?,Partho Ghosh,"Jackie Shroff, Manisha Koirala, Aman Verma",Thriller,2010,Thriller
Raavan,Mani Ratnam,"Vikram Kennedy, Abhishek Bachchan, Aishwarya Rai Bachchan, Govinda, Nikhil Dwivedi",Action/Romance,2010,Action/Romance
Krantiveer - The Revolution,Mehul Kumar,"Jahan Bloch, Sameer Aftab",Action,2010,Action
Mr. Singh Mrs. Mehta,Pravesh Raman,"Aruna Shields, Prashant Narayanan",Drama,2010,Drama
I Hate Luv Storys,Punit Malhotra,"Imran Khan, Sonam Kapoor, Sameer Dattani, Aamir Ali",Romance,2010,Romance
Milenge Milenge,Satish Kaushik,"Kareena Kapoor, Shahid Kapoor, Aarti Chabria",Romance,2010,Romance
Red Alert: The War Within,Anant Mahadevan,"Sunil Shetty, Vinod Khanna, Naseeruddin Shah, Sameera Reddy",Action,2010,Action
Lamhaa,Rahul Dholakia,"Sanjay Dutt, Bipasha Basu, Kunal Kapoor, Anupam Kher",Action,2010,Action
Tere Bin Laden,Abhishek Sharma,"Ali Zafar, Barry John, Nikhil Ratnaparkhi",Comedy,2010,Comedy
Udaan,Vikramaditya Motwane,"Ronit Roy, Rajat Barmecha",Drama,2010,Drama
Khatta Meetha,Priyadarshan,"Akshay Kumar, Trisha Krishnan, Rajpal Yadav, Johnny Lever, Urvashi Sharma","Comedy, Drama, Romance",2010,"Comedy, Drama, Romance"
Once Upon a Time in Mumbaai,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai, Randeep Hooda","Action, Romance, Thriller, Crime",2010,"Action, Romance, Thriller, Crime"
Aisha,Rajshree Ojha,"Sonam Kapoor, Abhay Deol, Anand Tiwari, Ira Dubey, Amrita Puri, Arunoday Singh, Cyrus Sahukar, Lisa Haydon","Romance, Comedy",2010,"Romance, Comedy"
Help,Rajeev Virani,"Bobby Deol, Mugdha Godse, Sophia Handa, Shreyas Talpade",Horror,2010,Horror
Peepli Live,Anusha Rizvi,"Omkar Das Manikpuri, Raghubir Yadav","Political, Comedy",2010,"Political, Comedy"
Lafangey Parindey,Pradeep Sarkar,"Neil Nitin Mukesh, Deepika Padukone",Romance,2010,Romance
...And Once Again,Amol Palekar,"Antara Mali, Rajat Kapoor, Rituparna Sengupta",Drama,2010,Drama
Hello Darling,Manoj Tiwari,"Celina Jaitly, Isha Koppikar, Gul Panag",Comedy,2010,Comedy
Antardwand,Sushil Rajpal,"Raja Chaudhary, Vinay Pathak",Crime,2010,Crime
Aashayein,Nagesh Kukunoor,"John Abraham, Sonal Sehgal, Prateeksha Lonkar",Drama,2010,Drama
Soch Lo,Sartaj Singh Pannu,"Sartaj Singh Pannu, Barkha Madan, Bhupinder Singh","Mystery, Suspense",2010,"Mystery, Suspense"
We Are Family,Siddharth Malhotra,"Arjun Rampal, Kajol, Kareena Kapoor","Drama, Romance",2010,"Drama, Romance"
Mallika,Wilson Louis,"Sameer Dattani, Sheena Nayar, Himanshu Malik",Horror,2010,Horror
The Film Emotional Atyachar,Akshay Shere,"Mohit Alawat, Kalki Koechlin, Vinay Pathak, Ranvir Shorey, Ravi Kishan, Sakshi Gulati",Drama,2010,Drama
Dabangg,Abhinav Kashyap,"Salman Khan, Arbaaz Khan, Sonakshi Sinha, Sonu Sood, Mahie Gill, Vinod Khanna, Dimple Kapadia, Om Puri, Anupam Kher, Mahesh Manjrekar, Malaika Arora Khan",Action,2010,Action
Anjaana Anjaani,Siddharth Anand,"Ranbir Kapoor, Priyanka Chopra, Zayed Khan",Romance,2010,Romance
Khichdi: The Movie,Aatish Kapadia,"Supriya Pathak, Anang Desai, Rajeev Mehta, Jamnadas Majethia, Nimisha Vakharia",Comedy,2010,Comedy
Crook,Mohit Suri,"Emraan Hashmi, Neha Sharma",Thriller,2010,Thriller
Do Dooni Chaar,Habib Faisal,"Rishi Kapoor, Neetu Singh",Comedy,2010,Comedy
Aakrosh,Priyadarshan,"Ajay Devgn, Akshaye Khanna, Bipasha Basu, Reema Sen, Paresh Rawal",Thriller,2010,Thriller
Pusher,Assad Raja,"Mahima Chaudhry, Pasha Bocarie, Marc Anwar, Assad Raja","Action, Drama",2010,"Action, Drama"
Knock Out,Mani Shankar,"Sanjay Dutt, Kangana Ranaut, Irrfan Khan, Gulshan Grover",Action,2010,Action
Kajraare,Pooja Bhatt,"Himesh Reshammiya, Mona Laizza",Romance,2010,Romance
Ramayana: The Epic,Cheetan Desai,"Manoj Bajpai, Juhi Chawla",Animation,2010,Animation
Hisss,Jennifer Lynch,"Mallika Sherawat, Irrfan Khan",Horror/Thriller,2010,Horror/Thriller
Jhootha Hi Sahi,Abbas Tyrewala,"John Abraham, Pakhi Tyrewala",Romance,2010,Romance
Rakta Charitra,Ram Gopal Verma,"Vivek Oberoi, Sudeep, Shatrughan Sinha",Biographical,2010,Biographical
Maalik Ek,Deepak Balraj Vij,"Jackie Shroff, Divya Dutta","Biographical, Animation",2010,"Biographical, Animation"
Nakshatra,Mohan Savalkar,"Anupam Kher, Shubh, Sabina Sheema",Romance,2010,Romance
Golmaal 3,Rohit Shetty,"Ajay Devgn, Mithun Chakraborty, Tusshar Kapoor, Arshad Warsi, Shreyas Talpade, Kareena Kapoor, Kunal Khemu",Comedy,2010,Comedy
Action Replayy,Vipul Shah,"Akshay Kumar, Aishwarya Rai, Neha Dhupia, Randhir Kapoor",Comedy,2010,Comedy
Dunno Y... Na Jaane Kyon,Sanjay Sharma,"Aryan Vaid, Kapil Sharma, Rituparna Sengupta, Helen, Zeenat Aman",Romance,2010,Romance
A Flat,Raaj Verma,"Sanjay Suri, Jimmy Shergill",Thriller,2010,Thriller
Ramaa: The Saviour,Haadi Abrar,"Sahil Khan, Tanushree Dutta, Dalip Singh Rana","Action, Adventure",2010,"Action, Adventure"
Guzaarish,Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai",Romance,2010,Romance
"Shahrukh Bola ""Khoobsurat Hai Tu""",Makrand Deshpande,"Preetika Chawla, Afzaal Khan, Shahrukh Khan, Kay Kay Menon",Thriller,2010,Thriller
Diwangi Ne Had Kar Di,Jiten Purohit,"Aditya Raj Kapoor, Deep, Ashhmita",Romance / Thriller,2010,Romance / Thriller
Allah Ke Banday,Faruk Kabir,"Sharman Joshi, Naseeruddin Shah, Faruk Kabir",Thriller,2010,Thriller
Break Ke Baad,Danish Aslam,"Imran Khan, Deepika Padukone",Romance,2010,Romance
Khuda Kasam,K C Bokadia,"Sunny Deol, Tabu, Farida Jalal, Govind Namdeo",Action,2010,Action
Khelein Hum Jee Jaan Sey,Ashutosh Gowariker,"Abhishek Bachchan, Deepika Padukone, Sikander Kher",Period,2010,Period
Phas Gaye Re Obama,Subhash Kapoor,"Rajat Kapoor, Neha Dhupia",Comedy / Crime,2010,Comedy / Crime
Rakta Charitra 2,Ram Gopal Verma,"Suriya, Vivek Oberoi, Sudeep, Shatrughan Sinha",Biographical,2010,Biographical
Band Baaja Baaraat,Maneesh Sharma,"Ranveer Singh, Anushka Sharma",Drama Romance,2010,Drama Romance
No Problem,Anees Bazmee,"Anil Kapoor, Akshaye Khanna, Kangana Ranaut, Neetu Chandra, Sushmita Sen, Paresh Rawal, Sanjay Dutt, Sunil Shetty",Comedy,2010,Comedy
332 Mumbai to India,Mahesh Pandey,"Ali Asgar, Chetan Pandit",Thriller,2010,Thriller
Payback,Sachin P. Karande,"Munish Khan, Sara Khan, Gulshan Grover",Thriller,2010,Thriller
Kaalo,Wilson Louis,"Swini Khara, Aditya Srivastav, Gufi Paintal",Horror,2010,Horror
Mirch,Vinay Shukla,"Konkona Sen Sharma, Raima Sen, Shahana Goswami, Ila Arun, Shreyas Talpade",Drama,2010,Drama
Tees Maar Khan,Farah Khan[3],"Akshay Kumar,[3] Akshaye Khanna, Katrina Kaif",Action comedy,2010,Action comedy
Isi Life Mein...!,Vidhi Kasliwal,"Akshay Oberoi, Sandeepa Dhar, Mohnish Behl",Drama,2010,Drama
Toonpur Ka Super Hero,Kireet Khurana,"Ajay Devgn, Kajol",Animated,2010,Animated
Tera Kya Hoga Johnny,Sudhir Mishra,"Neil Nitin Mukesh, Soha Ali Khan, Kay Kay Menon, Shahana Goswami",Thriller,2010,Thriller
Ada... A Way of Life,Tanvir Ahmad,"Ayaan Ahmad, Nauheed Cyrusi, Ayesha Jhulka, Rahul Roy, Milind Gunaji",Drama,2010,Drama
No One Killed Jessica,Raj Kumar Gupta,"Rani Mukherjee, Vidya Balan",Social thriller,2011,Social thriller
Impatient Vivek,Rahat Kazmi,"Prasun Sharma, Sayali Bhagat",Adult/Comedy/Romance,2011,Adult/Comedy/Romance
Yamla Pagla Deewana,Samir Karnik,"Dharmendra, Sunny Deol, Bobby Deol, Kulraj Randhawa",Comedy/Drama/Action,2011,Comedy/Drama/Action
Turning 30!!!,Alankrita Shrivastava,"Purab Kohli, Gul Panag",Adult/Romance/Comedy,2011,Adult/Romance/Comedy
Mumbai Mast Kallander,Aman Mihani,"Shilpa Shukla, Mohsin Akhtar",Comedy/Comedy/Comedy,2011,Comedy/Comedy/Comedy
Odyssey of Persistence,Sagar Ambre Nikunj Pathak,Diksha Tomar,Social,2011,Social
Dhobi Ghat,Kiran Rao,"Prateik Babbar, Aamir Khan, Monica Dogra",Drama,2011,Drama
Hostel,Manish Gupta,"Vatsal Sheth, Tulip Joshi, Mukesh Tiwari",Social,2011,Social
Dil Toh Baccha Hai Ji,Madhur Bhandarkar,"Ajay Devgn, Emraan Hashmi, Shruti Haasan",Comedy,2011,Comedy
Yeh Saali Zindagi,Sudhir Mishra,"Arunoday Singh, Chitrangada Singh, Irrfan Khan",Cult,2011,Cult
United Six,Vishal Aryan Singh,Parvathy Omanakuttan,Action/Thriller,2011,Action/Thriller
Utt Pataang,Srikanth V. Velagaleti,"Vinay Pathak, Mahie Gill, Mona Singh",Comedy,2011,Comedy
Patiala House,Nikhil Advani,"Akshay Kumar, Anushka Sharma, Rishi Kapoor, Dimple Kapadia",Family drama,2011,Family drama
Angel,Ganesh Acharya,"Nilesh Sahay, Madalasa Sharma, Aruna Irani",Drama,2011,Drama
Aashiqui.in,Shankhadeep,"Ishaan Manhaas, Ankita Shrivastava",Romance,2011,Romance
7 Khoon Maaf,Vishal Bhardwaj,"Neil Nitin Mukesh, Priyanka Chopra, Naseeruddin Shah, John Abraham, Irrfan Khan, Konkona Sen Sharma",Thriller/Black comedy,2011,Thriller/Black comedy
Kaccha Limbo,Sagar Ballary,"Vinay Pathak, Sarika, Rukhsar, Chinmay Kambli",Children,2011,Children
Masti Express,Vikram Pradhan,"Rajpal Yadav, Johnny Lever, Divya Dutta, Manoj Joshi, Razzak Khan, Vijay Patkar, Rohan Shah, Vinit Jain, Sameer Mohammed",Comedy,2011,Comedy
Tanu Weds Manu,Anand Rai,"Madhavan, Kangana Ranaut, Jimmy Sheirgill, Ravi Kissen",Romance/Drama,2011,Romance/Drama
Satrangee Parachute,Vineet Khetrapal,"Jackie Shroff, Kay Kay Menon, Rupali Ganguly, Zakir Hussain",Family,2011,Family
Yeh Faasley,Yogesh Mittal,"Anupam Kher, Pavan Malhotra",Drama,2011,Drama
Happy Husbands,Anay,"Anay, Kurush Deboo, Mohit Ghai, Ahwaan, Archana",Comedy,2011,Comedy
Monica,Sushen Bhatnagar,"Divya Dutta, Ashutosh Rana",Drama,2011,Drama
Game,Abhinay Deo,"Abhishek Bachchan, Kangana Ranaut, Sarah Jane Dias, Jimmy Sheirgill, Boman Irani, Anupam Kher",Mystery/Action,2011,Mystery/Action
F.A.L.T.U,Remo D'souza,"Jackky Bhagnani, Puja Gupta, Arshad Warsi, Riteish Deshmukh",Satire/Comedy/Teen film,2011,Satire/Comedy/Teen film
Memories in March,Sanjoy Nag,"Deepti Naval, Rituparno Ghosh, Raima Sen",Drama,2011,Drama
Thank You,Anees Bazmee,"Akshay Kumar, Bobby Deol, Sunil Shetty, Irrfan Khan, Sonam Kapoor, Celina Jaitly, Rimi Sen",Comedy,2011,Comedy
Teen Thay Bhai,Mirgdeep Singh Lamba,"Om Puri, Shreyas Talpade, Deepak Dobriyal, Ragini Khanna",Drama,2011,Drama
Dum Maaro Dum,Rohan Sippy,"Abhishek Bachchan, Bipasha Basu, Prateik Babbar, Aditya Pancholi, Rana Daggubati, Deepika Padukone",Thriller,2011,Thriller
Zokkomon,Satyajit Bhatkal,"Darsheel Safary, Anupam Kher, Manjari Fadnis",Superhero/Children,2011,Superhero/Children
